BOI,RSW,2255
BOI,SAN,749
BOI,SAT,1377
BOI,SEA,399
BOI,SFO,522
BOI,SJC,523
BOI,SLC,290
BOI,SMF,437
BOI,SNA,688
BOI,STL,1383
BOI,SUN,97
BOI,TUS,840
BOI,TWF,115
BOS,ABE,259
BOS,ACK,91
BOS,ALB,145
BOS,ANC,3383
BOS,ATL,946
BOS,AUG,148
BOS,AUS,1698
BOS,BDL,91
BOS,BGR,201
BOS,BHB,196
BOS,BHM,1050
BOS,BLI,2489
BOS,BNA,942
BOS,BTV,181
BOS,BUF,395
BOS,BWI,369
BOS,CAK,549
BOS,CHS,818
BOS,CID,1062
BOS,CLE,563
BOS,CLT,728
BOS,CMH,640
BOS,CRP,1795
BOS,CVG,752
BOS,DAL,1554
BOS,DAY,709
BOS,DCA,399
BOS,DEN,1754
BOS,DFW,1562
BOS,DSM,1165
BOS,DTW,632
BOS,EGE,1873
BOS,ELM,302
BOS,ELP,2067
BOS,EWR,200
BOS,FLL,1237
BOS,FWA,740
BOS,GEG,2274
BOS,GNV,1076
BOS,GSO,645
BOS,GSP,795
BOS,HNL,5095
BOS,HOU,1609
BOS,HPN,166
BOS,HSV,1005
BOS,HVN,123
BOS,HYA,61
BOS,IAD,413
BOS,IAH,1597
BOS,IND,818
BOS,ISP,153
BOS,ITH,279
BOS,JAX,1010
BOS,JFK,187
BOS,KOA,5071
BOS,LAS,2381
BOS,LAX,2611
BOS,LEB,109
BOS,LGA,184
BOS,LGB,2602
BOS,LIH,5136
BOS,MCI,1256
BOS,MCO,1121
BOS,MDT,335
BOS,MDW,861
BOS,MEM,1139
BOS,MHT,45
BOS,MIA,1258
BOS,MKE,860
BOS,MSP,1124
BOS,MSY,1367
BOS,MVY,70
BOS,MYR,738
BOS,OAK,2694
BOS,OGG,5039
BOS,OGS,275
BOS,OKC,1505
BOS,OMA,1282
BOS,ONT,2566
BOS,ORD,867
BOS,ORF,468
BOS,PBG,201
BOS,PBI,1197
BOS,PDX,2537
BOS,PHL,280
BOS,PHX,2300
BOS,PIT,496
BOS,PQI,333
BOS,PSP,2517
BOS,PVC,45
BOS,PVD,49
BOS,PWM,95
BOS,RDU,612
BOS,RIC,474
BOS,RKD,152
BOS,RNO,2524
BOS,ROC,343
BOS,RSW,1249
BOS,RUT,127
BOS,SAN,2588
BOS,SAT,1764
BOS,SDF,829
BOS,SEA,2496
BOS,SFO,2704
BOS,SJC,2689
BOS,SJU,1674
BOS,SLC,2105
BOS,SLK,213
BOS,SMF,2636
BOS,SNA,2592
BOS,SRQ,1220
BOS,STL,1047
BOS,STT,1693
BOS,SWF,170
BOS,SYR,265
BOS,TPA,1185
BOS,TUS,2289
BPT,AUS,219
BPT,DFW,270
BPT,HOU,78
BPT,IAH,79
BPT,IFP,1249
BPT,MSY,226
BQK,ATL,238
BQK,JAX,54
BQK,SAV,62
BQN,CLE,1803
BQN,EWR,1585
BQN,FLL,983
BQN,IAH,1941
BQN,JFK,1576
BQN,MCO,1129
BQN,ORD,2028
BQN,PSE,50
BQN,SFO,3566
BQN,SJU,74
BRD,GFK,179
BRD,IFP,1317
BRD,MSP,114
BRL,ORD,187
BRL,STL,146
BRO,AUS,296
BRO,CRP,128
BRO,DFW,482
BRO,ELP,677
BRO,HRL,26
BRO,IAH,308
BRO,MFE,54
BRO,SAT,258
BRW,ANC,725
BRW,BET,741
BRW,FAI,503
BRW,SCC,204
BTM,BIL,191
BTM,BZN,66
BTM,SLC,358
BTR,AEX,99
BTR,ATL,448
BTR,AUS,390
BTR,BHM,332
BTR,BNA,464
BTR,BPT,176
BTR,BWI,1014
BTR,CLT,675
BTR,CMH,802
BTR,DAL,372
BTR,DCA,985
BTR,DEN,998
BTR,DFW,383
BTR,FLL,737
BTR,GPT,124
BTR,HSV,381
BTR,IAH,253
BTR,ICT,608
BTR,IND,690
BTR,JAN,138
BTR,LCH,127
BTR,LFT,55
BTR,LGA,1198
BTR,LIT,296
BTR,MCO,610
BTR,MEM,318
BTR,MLU,146
BTR,MOB,174
BTR,MSY,65
BTR,PHX,1239
BTR,PNS,236
BTR,RSW,634
BTR,SAT,444
BTR,SHV,206
BTR,SMF,1814
BTR,STL,568
BTR,XNA,436
BTV,ALB,123
BTV,AVP,253
BTV,BDL,176
BTV,BGM,211
BTV,BNA,916
BTV,BOS,181
BTV,BUF,299
BTV,CLE,489
BTV,CLT,761
BTV,DAY,649
BTV,DCA,437
BTV,DTW,537
BTV,ELP,1991
BTV,EWR,266
BTV,GRR,629
BTV,HPN,237
BTV,IAD,441
BTV,JAX,1071
BTV,JFK,266
BTV,LGA,258
BTV,MCI,1164
BTV,MHT,137
BTV,MSY,1368
BTV,ORD,763
BTV,PBI,1286
BTV,PHL,335
BTV,PIT,454
BTV,PVD,209
BTV,PWM,153
BTV,RDU,663
BTV,SAV,956
BTV,SEA,2337
BTV,SRQ,1288
BTV,SWF,210
BTV,SYR,175
BUF,ALB,251
BUF,ATL,712
BUF,AUS,1366
BUF,BDL,317
BUF,BFD,79
BUF,BGM,149
BUF,BNA,633
BUF,BOI,1876
BUF,BOS,395
BUF,BTV,299
BUF,BWI,281
BUF,CAK,198
BUF,CHS,696
BUF,CID,667
BUF,CLE,192
BUF,CLT,546
BUF,CMH,296
BUF,CRW,349
BUF,DAL,1206
BUF,DAY,354
BUF,DCA,296
BUF,DEN,1359
BUF,DFW,1212
BUF,DSM,771
BUF,DTW,241
BUF,ELM,108
BUF,ERI,95
BUF,EWR,282
BUF,FLL,1165
BUF,GRR,345
BUF,HOU,1297
BUF,IAD,283
BUF,IAH,1281
BUF,ILM,600
BUF,IND,452
BUF,ITH,120
BUF,JAN,960
BUF,JAX,874
BUF,JFK,301
BUF,LAS,1986
BUF,LAX,2218
BUF,LBB,1402
BUF,LGA,292
BUF,LIT,920
BUF,MCI,870
BUF,MCO,1011
BUF,MDT,215
BUF,MDW,468
BUF,MEM,813
BUF,MLB,1029
BUF,MSP,735
BUF,MSY,1097
BUF,MYR,639
BUF,OAK,2299
BUF,OKC,1136
BUF,OMA,888
BUF,ORD,473
BUF,ORF,438
BUF,PBI,1123
BUF,PDX,2157
BUF,PHL,279
BUF,PHX,1912
BUF,PIT,186
BUF,PVD,383
BUF,RDU,487
BUF,ROC,55
BUF,RSW,1144
BUF,SAN,2196
BUF,SAT,1432
BUF,SFO,2309
BUF,SLC,1710
BUF,SNA,2199
BUF,SRQ,1093
BUF,STL,674
BUF,SWF,257
BUF,SYR,133
BUF,TPA,1053
BUR,ABQ,672
BUR,ALB,2457
BUR,ASE,725
BUR,ATL,1941
BUR,AUS,1241
BUR,BDL,2516
BUR,BFL,94
BUR,BNA,1791
BUR,BOI,656
BUR,BWI,2320
BUR,BZN,885
BUR,CLD,97
BUR,CMH,1986
BUR,DAL,1243
BUR,DCA,2302
BUR,DEN,850
BUR,DFW,1231
BUR,EAT,916
BUR,EGE,735
BUR,ELP,715
BUR,EWR,2444
BUR,FAT,193
BUR,GEG,927
BUR,HOU,1389
BUR,IAD,2279
BUR,IND,1805
BUR,JAX,2149
BUR,JFK,2465
BUR,LAS,223
BUR,LAX,18
BUR,LGA,2460
BUR,LGB,29
BUR,LIT,1488
BUR,MCI,1354
BUR,MDW,1740
BUR,MFR,615
BUR,MRY,256
BUR,MSP,1523
BUR,MSY,1668
BUR,OAK,325
BUR,ONT,45
BUR,ORD,1734
BUR,PDX,817
BUR,PHL,2392
BUR,PHX,369
BUR,PIT,2126
BUR,PSP,109
BUR,RNO,374
BUR,SAN,122
BUR,SAT,1211
BUR,SBA,86
BUR,SDF,1834
BUR,SEA,937
BUR,SFO,326
BUR,SJC,296
BUR,SLC,574
BUR,SMF,358
BUR,SNA,46
BUR,STL,1583
BUR,TPA,2155
BUR,TUS,453
BWI,ABE,121
BWI,ABQ,1670
BWI,ALB,289
BWI,ATL,577
BWI,AUS,1342
BWI,AVP,157
BWI,BDL,283
BWI,BHM,682
BWI,BNA,587
BWI,BOI,2059
BWI,BOS,369
BWI,BTR,1014
BWI,BTV,408
BWI,BUF,281
BWI,BUR,2320
BWI,BZN,1805
BWI,CAK,280
BWI,CHO,120
BWI,CHS,472
BWI,CLE,314
BWI,CLT,361
BWI,CMH,337
BWI,CRP,1432
BWI,CRW,272
BWI,CVG,430
BWI,DAB,733
BWI,DAL,1209
BWI,DAY,406
BWI,DCA,30
BWI,DEN,1491
BWI,DFW,1217
BWI,DTW,409
BWI,ECP,798
BWI,ELM,206
BWI,ELP,1741
BWI,EWN,284
BWI,EWR,169
BWI,EYW,1050
BWI,FAY,313
BWI,FLL,925
BWI,GEG,2111
BWI,GRB,695
BWI,GRR,528
BWI,GSO,278
BWI,GSP,426
BWI,HNL,4855
BWI,HOU,1246
BWI,HPN,204
BWI,HVN,246
BWI,IAD,45
BWI,IAH,1235
BWI,ILM,345
BWI,IND,516
BWI,ISP,220
BWI,JAN,888
BWI,JAX,663
BWI,JFK,184
BWI,LAS,2106
BWI,LAX,2329
BWI,LEX,437
BWI,LGA,185
BWI,LIT,912
BWI,MAF,1516
BWI,MCI,967
BWI,MCO,787
BWI,MDT,70
BWI,MDW,611
BWI,MHT,377
BWI,MIA,946
BWI,MKE,641
BWI,MOB,878
BWI,MSP,936
BWI,MSY,998
BWI,OAJ,304
BWI,OAK,2447
BWI,OKC,1180
BWI,OMA,1025
BWI,ONT,2283
BWI,ORD,622
BWI,ORF,159
BWI,ORL,780
BWI,PBI,883
BWI,PDX,2358
BWI,PHF,141
BWI,PHL,90
BWI,PHX,1999
BWI,PIT,210
BWI,PNS,846
BWI,PVD,327
BWI,PWM,452
BWI,RDU,255
BWI,RIC,120
BWI,RNO,2286
BWI,ROA,221
BWI,ROC,277
BWI,RSW,919
BWI,SAN,2295
BWI,SAT,1407
BWI,SBY,85
BWI,SCE,131
BWI,SDF,495
BWI,SEA,2335
BWI,SFO,2457
BWI,SJC,2439
BWI,SJU,1565
BWI,SLC,1865
BWI,SMF,2395
BWI,SNA,2307
BWI,SRQ,880
BWI,STL,738
BWI,STT,1598
BWI,SWF,210
BWI,SYR,273
BWI,TPA,842
BWI,TUL,1071
BWI,TUS,1976
BWI,XNA,985
BZN,ASE,502
BZN,ATL,1640
BZN,AZA,861
BZN,BIL,126
BZN,BTM,66
BZN,CID,1005
BZN,CLE,1492
BZN,COD,135
BZN,DEN,524
BZN,EWR,1882
BZN,FCA,228
BZN,FLL,2183
BZN,GCC,292
BZN,GTF,118
BZN,HLN,70
BZN,IAD,1773
BZN,IAH,1385
BZN,IDA,163
BZN,JAC,151
BZN,JFK,1902
BZN,LAS,701
BZN,LAX,902
BZN,LGA,1894
BZN,MSO,161
BZN,MSP,874
BZN,OAK,796
BZN,ORD,1186
BZN,PVD,1987
BZN,RAP,415
BZN,RNO,616
BZN,SAN,956
BZN,SEA,543
BZN,SFO,807
BZN,SLC,347
BZN,STL,1166
CAE,AGS,63
CAE,ATL,192
CAE,AVL,131
CAE,BHM,325
CAE,BOS,799
CAE,CHS,95
CAE,CLE,517
CAE,CLT,88
CAE,CMH,429
CAE,CVG,404
CAE,DCA,408
CAE,DFW,922
CAE,DTW,583
CAE,EWR,602
CAE,FAY,147
CAE,FLL,545
CAE,GPT,525
CAE,GSO,163
CAE,GSP,91
CAE,IAD,401
CAE,IAH,878
CAE,ILM,186
CAE,JAX,240
CAE,JFK,614
CAE,LAN,638
CAE,LGA,617
CAE,MCO,380
CAE,MGM,326
CAE,MIA,563
CAE,MLI,729
CAE,MLU,640
CAE,MSY,601
CAE,MYR,127
CAE,ORD,667
CAE,PBI,504
CAE,PGV,242
CAE,PHF,341
CAE,PHL,523
CAE,RDU,188
CAE,RIC,326
CAE,SAV,125
CAE,SDF,390
CAE,TPA,419
CAE,TYS,208
CAK,ATL,528
CAK,BNA,435
CAK,BOS,549
CAK,BWI,280
CAK,CLE,40
CAK,CLT,394
CAK,CMH,99
CAK,CVG,214
CAK,DAY,162
CAK,DCA,274
CAK,DEN,1224
CAK,DFW,1023
CAK,DSM,638
CAK,DTW,133
CAK,ELM,251
CAK,FSD,805
CAK,FWA,196
CAK,GSO,342
CAK,IAD,251
CAK,IAH,1085
CAK,IND,269
CAK,JFK,402
CAK,LAS,1846
CAK,LAX,2073
CAK,LGA,397
CAK,MCI,711
CAK,MCO,861
CAK,MDW,333
CAK,MEM,617
CAK,MKE,361
CAK,MSP,657
CAK,MSY,901
CAK,OAJ,469
CAK,OAK,2176
CAK,ORD,343
CAK,PHL,335
CAK,PIT,70
CAK,RSW,991
CAK,SDF,297
CAK,SEA,2055
CAK,SJU,1799
CAK,SNA,2052
CAK,TLH,743
CAK,TOL,132
CAK,TPA,894
CDC,EKO,259
CDC,SGU,51
CDC,SLC,221
CDR,DEN,221
CDV,ANC,160
CDV,JNU,411
CDV,SEA,1293
CDV,YAK,213
CEC,ACV,56
CEC,EUG,170
CEC,MFR,81
CEC,SFO,304
CEC,SMF,255
CEZ,DEN,277
CEZ,DRO,49
CGI,STL,114
CHA,AGS,218
CHA,ATL,106
CHA,BHM,135
CHA,BNA,112
CHA,CHS,331
CHA,CLT,241
CHA,DCA,523
CHA,DFW,695
CHA,DTW,505
CHA,FLL,687
CHA,HSV,93
CHA,LEX,210
CHA,LGA,734
CHA,MCO,510
CHA,MEM,271
CHA,MGM,201
CHA,ORD,501
CHA,PIE,513
CHA,RDU,366
CHA,SAV,306
CHA,SDF,218
CHA,SFB,490
CHA,SGF,482
CHA,STL,384
CHA,TLH,323
CHA,TRI,186
CHA,TYS,87
CHO,ABE,237
CHO,ATL,457
CHO,BWI,120
CHO,CAE,326
CHO,CLT,245
CHO,DCA,91
CHO,DFW,1106
CHO,EWR,289
CHO,FLL,837
CHO,GNV,622
CHO,GSO,163
CHO,IAD,77
CHO,IAH,1117
CHO,JFK,304
CHO,LGA,305
CHO,LYH,69
CHO,ORD,567
CHO,ORF,151
CHO,PHF,128
CHO,PHL,210
CHO,PIT,188
CHO,RDU,157
CHO,RIC,76
CHO,ROA,101
CHO,ROC,346
CHO,SCE,190
CHO,SHD,26
CHO,TRI,246
CHO,TUS,1876
CHS,ABQ,1528
CHS,AGS,116
CHS,ALB,760
CHS,AMA,1251
CHS,ATL,259
CHS,AVL,226
CHS,AVP,629
CHS,BDL,743
CHS,BHM,391
CHS,BNA,439
CHS,BOS,818
CHS,BTR,674
CHS,BTV,880
CHS,BUF,696
CHS,BWI,472
CHS,CAE,95
CHS,CHO,372
CHS,CLT,168
CHS,CVG,497
CHS,DAB,263
CHS,DAL,977
CHS,DCA,444
CHS,DEN,1449
CHS,DFW,987
CHS,DSM,957
CHS,DTW,667
CHS,EWR,628
CHS,FAY,159
CHS,FLL,470
CHS,FLO,91
CHS,GSO,221
CHS,GSP,186
CHS,HHH,60
CHS,HOU,928
CHS,HSV,406
CHS,IAD,441
CHS,IAH,925
CHS,ILM,155
CHS,IND,585
CHS,ISP,666
CHS,JAX,192
CHS,JFK,636
CHS,LAS,2005
CHS,LAX,2206
CHS,LGA,641
CHS,LNK,1074
CHS,MCO,317
CHS,MDW,745
CHS,MEM,589
CHS,MHT,836
CHS,MIA,489
CHS,MLB,332
CHS,MOB,506
CHS,MSP,1087
CHS,MSY,636
CHS,MYR,84
CHS,OAJ,193
CHS,OAK,2386
CHS,OKC,1020
CHS,OMA,1047
CHS,ONT,2159
CHS,ORD,760
CHS,ORF,351
CHS,PBI,428
CHS,PHL,550
CHS,PIT,524
CHS,PNS,453
CHS,PVD,771
CHS,PWM,909
CHS,RDU,217
CHS,RIC,353
CHS,ROC,717
CHS,RSW,450
CHS,SAN,2150
CHS,SAV,86
CHS,SDF,485
CHS,SEA,2415
CHS,SFO,2396
CHS,SLC,1840
CHS,SNA,2178
CHS,STL,706
CHS,SYR,736
CHS,TLH,307
CHS,TPA,370
CHS,TUL,931
CHS,TYS,302
CIC,RDD,54
CIC,SEA,529
CIC,SFO,153
CIC,SMF,77
CID,ABQ,934
CID,ALO,58
CID,ATL,694
CID,ATW,230
CID,AZA,1240
CID,BTR,783
CID,COS,717
CID,CWA,225
CID,DBQ,63
CID,DCA,801
CID,DEN,692
CID,DFW,685
CID,DSM,104
CID,DTW,430
CID,FSD,281
CID,IAH,845
CID,ICT,422
CID,IFP,1317
CID,IND,321
CID,LAS,1319
CID,LGA,929
CID,MCI,238
CID,MCO,1097
CID,MKE,208
CID,MLI,69
CID,MSN,149
CID,MSP,220
CID,OMA,220
CID,ORD,196
CID,PIA,135
CID,PIE,1090
CID,PIT,606
CID,SAT,932
CID,SFB,1078
CID,STL,228
CID,TPA,1090
CIU,DTW,284
CIU,PLN,49
CKB,IAD,151
CKB,MGW,29
CKB,PKB,65
CLD,BUR,97
CLD,IAH,1310
CLD,LAX,86
CLD,ONT,67
CLD,PHX,306
CLD,PSP,66
CLD,SAN,28
CLD,SEA,1023
CLD,SFO,422
CLD,SNA,51
CLE,ABQ,1411
CLE,ALB,424
CLE,AMA,1157
CLE,ATL,554
CLE,AUS,1174
CLE,BDL,476
CLE,BFD,169
CLE,BHM,604
CLE,BIL,1366
CLE,BMI,375
CLE,BNA,448
CLE,BOS,563
CLE,BTV,489
CLE,BUF,192
CLE,BWI,314
CLE,CAK,40
CLE,CHA,476
CLE,CHS,595
CLE,CLT,430
CLE,CMH,112
CLE,CVG,221
CLE,DAL,1015
CLE,DAY,162
CLE,DCA,310
CLE,DEN,1201
CLE,DFW,1021
CLE,DSM,612
CLE,DTW,95
CLE,DUJ,155
CLE,ERI,99
CLE,EVV,381
CLE,EWR,404
CLE,FKL,104
CLE,FLL,1062
CLE,FNT,145
CLE,FWA,177
CLE,GEG,1797
CLE,GRR,214
CLE,GSO,380
CLE,GSP,450
CLE,HNL,4559
CLE,HOU,1106
CLE,IAD,288
CLE,IAH,1091
CLE,ICT,870
CLE,ILM,538
CLE,IND,261
CLE,ISP,459
CLE,ITH,288
CLE,JAC,1475
CLE,JAX,753
CLE,JFK,425
CLE,JHW,144
CLE,LAN,169
CLE,LAS,1824
CLE,LAX,2052
CLE,LEX,275
CLE,LGA,419
CLE,MCI,694
CLE,MCO,895
CLE,MDT,280
CLE,MDW,307
CLE,MEM,622
CLE,MHT,545
CLE,MIA,1080
CLE,MKE,328
CLE,MSN,402
CLE,MSP,622
CLE,MSY,917
CLE,OKC,948
CLE,OMA,729
CLE,ONT,2007
CLE,ORD,315
CLE,ORF,435
CLE,PBI,1020
CLE,PDX,2045
CLE,PHL,363
CLE,PHX,1737
CLE,PIT,106
CLE,PKB,144
CLE,PNS,811
CLE,PSP,1957
CLE,PVD,541
CLE,PWM,609
CLE,RDU,416
CLE,RIC,362
CLE,ROC,245
CLE,RSW,1025
CLE,SAN,2026
CLE,SAT,1240
CLE,SAV,641
CLE,SBN,232
CLE,SDF,304
CLE,SEA,2021
CLE,SFO,2161
CLE,SJC,2144
CLE,SJU,1839
CLE,SMF,2097
CLE,SNA,2032
CLE,STL,487
CLE,STT,1877
CLE,SYR,317
CLE,TOL,102
CLE,TPA,927
CLE,TUL,837
CLE,TVC,297
CLE,XNA,758
CLL,ABI,233
CLL,ATL,730
CLL,AUS,83
CLL,BNA,677
CLL,BTR,311
CLL,DCA,1235
CLL,DFW,164
CLL,GRK,93
CLL,IAH,74
CLL,MEM,482
CLL,SAT,146
CLL,SDF,800
CLL,STL,658
CLM,SEA,72
CLT,ABE,481
CLT,AEX,722
CLT,AGS,140
CLT,ALB,646
CLT,ATL,226
CLT,AUS,1032
CLT,AVL,91
CLT,AVP,509
CLT,BDL,644
CLT,BFL,2140
CLT,BHM,350
CLT,BNA,328
CLT,BOS,728
CLT,BTR,675
CLT,BTV,761
CLT,BUF,546
CLT,BWI,361
CLT,CAE,88
CLT,CAK,394
CLT,CHA,241
CLT,CHO,245
CLT,CHS,168
CLT,CLE,430
CLT,CMH,347
CLT,CRW,221
CLT,CVG,335
CLT,DAB,416
CLT,DAL,926
CLT,DAY,370
CLT,DCA,331
CLT,DEN,1337
CLT,DFW,936
CLT,DSM,815
CLT,DTW,500
CLT,ELP,1482
CLT,EWN,221
CLT,EWR,529
CLT,EYW,736
CLT,FAY,118
CLT,FLL,631
CLT,FLO,99
CLT,GNV,388
CLT,GPT,577
CLT,GRB,744
CLT,GSO,83
CLT,GSP,75
CLT,HHH,207
CLT,HPN,564
CLT,HSV,333
CLT,HTS,235
CLT,IAD,322
CLT,IAH,912
CLT,ICT,932
CLT,ILM,185
CLT,IND,427
CLT,JAN,562
CLT,JAX,328
CLT,JFK,541
CLT,LAS,1916
CLT,LAX,2125
CLT,LEX,281
CLT,LFT,729
CLT,LGA,544
CLT,LIT,640
CLT,LYH,175
CLT,MCI,808
CLT,MCO,468
CLT,MDT,413
CLT,MEM,511
CLT,MFE,1200
CLT,MGM,372
CLT,MHT,737
CLT,MIA,650
CLT,MKE,651
CLT,MLB,490
CLT,MOB,526
CLT,MSP,930
CLT,MSY,651
CLT,MYR,157
CLT,OAJ,191
CLT,OKC,940
CLT,OMA,913
CLT,ORD,599
CLT,ORF,290
CLT,PBI,590
CLT,PDX,2282
CLT,PGV,203
CLT,PHF,282
CLT,PHL,449
CLT,PHX,1773
CLT,PIT,366
CLT,PNS,488
CLT,PSP,2020
CLT,PVD,683
CLT,PWM,813
CLT,RDU,130
CLT,RIC,257
CLT,ROA,155
CLT,ROC,573
CLT,RSW,600
CLT,SAN,2077
CLT,SAT,1095
CLT,SAV,213
CLT,SBY,371
CLT,SDF,335
CLT,SEA,2279
CLT,SFO,2296
CLT,SJC,2274
CLT,SJU,1475
CLT,SLC,1727
CLT,SMF,2244
CLT,SRQ,547
CLT,STL,575
CLT,STT,1520
CLT,STX,1562
CLT,SYR,603
CLT,TLH,386
CLT,TPA,507
CLT,TRI,119
CLT,TUL,842
CLT,TYS,177
CLT,VPS,460
CLT,XNA,754
CMH,ABQ,1342
CMH,ANC,3119
CMH,ATL,447
CMH,ATW,412
CMH,AUS,1073
CMH,AVP,388
CMH,AZO,208
CMH,BDL,550
CMH,BHM,492
CMH,BNA,338
CMH,BOI,1728
CMH,BOS,640
CMH,BUF,296
CMH,BUR,1986
CMH,BWI,337
CMH,CAK,99
CMH,CHS,515
CMH,CLE,112
CMH,CLT,347
CMH,CRW,132
CMH,CVG,115
CMH,DAL,919
CMH,DAY,71
CMH,DCA,323
CMH,DEN,1154
CMH,DFW,926
CMH,DSM,575
CMH,DTW,155
CMH,EGE,1275
CMH,ERI,202
CMH,EWR,463
CMH,EYW,1066
CMH,FLL,973
CMH,FWA,139
CMH,GEG,1793
CMH,GRR,241
CMH,GSO,313
CMH,HOU,1001
CMH,HRL,1275
CMH,HSV,427
CMH,IAD,299
CMH,IAH,986
CMH,IND,182
CMH,ISP,519
CMH,JAX,659
CMH,JFK,483
CMH,LAS,1771
CMH,LAX,1995
CMH,LEX,164
CMH,LGA,479
CMH,LIT,629
CMH,LRD,1279
CMH,MBS,252
CMH,MCO,802
CMH,MDW,283
CMH,MEM,518
CMH,MHT,628
CMH,MIA,990
CMH,MKE,330
CMH,MLI,412
CMH,MSP,626
CMH,MSY,806
CMH,MYR,488
CMH,OAK,2110
CMH,OMA,689
CMH,ONT,1949
CMH,ORD,296
CMH,PBI,932
CMH,PHL,406
CMH,PHX,1670
CMH,PIT,145
CMH,PNS,700
CMH,PVD,612
CMH,RDU,362
CMH,RIC,347
CMH,ROC,346
CMH,RSW,930
CMH,SAN,1964
CMH,SAT,1140
CMH,SAV,551
CMH,SDF,198
CMH,SEA,2016
CMH,SFO,2120
CMH,SGF,598
CMH,SJC,2102
CMH,SLC,1528
CMH,SMF,2058
CMH,SNA,1974
CMH,SRQ,869
CMH,STL,409
CMH,TOL,120
CMH,TPA,829
CMH,TUL,754
CMH,TUS,1653
CMH,TYS,295
CMH,XNA,672
CMI,BMI,45
CMI,DFW,693
CMI,DTW,297
CMI,IND,108
CMI,MLI,152
CMI,ORD,135
CMI,SPI,76
CMX,DTW,425
CMX,ORD,359
CNM,ABQ,230
CNY,DEN,283
COD,BIL,92
COD,DEN,391
COD,PHX,781
COD,SLC,298
COS,ABQ,280
COS,ASE,120
COS,ATL,1184
COS,BIS,585
COS,BNA,1006
COS,BWI,1503
COS,CAK,1241
COS,CMH,1167
COS,DCA,1487
COS,DEN,73
COS,DFW,592
COS,DRO,202
COS,EGE,132
COS,ELP,492
COS,FAR,688
COS,FSD,529
COS,GFK,735
COS,GJT,207
COS,GUC,122
COS,HDN,177
COS,HSV,1034
COS,IAD,1463
COS,IAH,809
COS,ICT,403
COS,IFP,600
COS,IND,987
COS,LAS,604
COS,LAX,833
COS,MCI,538
COS,MCO,1520
COS,MOT,675
COS,MSY,1023
COS,OMA,497
COS,ORD,911
COS,PHX,551
COS,PIH,501
COS,PIT,1306
COS,PUB,37
COS,RAP,371
COS,SAN,816
COS,SAT,732
COS,SFO,964
COS,SLC,411
COS,SNA,815
COS,TUS,580
COS,VPS,1181
COU,ATL,563
COU,DFW,489
COU,MCI,138
COU,MCO,952
COU,MSN,334
COU,ORD,315
COU,SGF,126
COU,STL,100
CPR,AZA,720
CPR,COD,170
CPR,CYS,148
CPR,DEN,230
CPR,JAC,221
CPR,LAS,661
CPR,PDX,820
CPR,RAP,188
CPR,SLC,320
CPR,VEL,232
CRP,ATL,876
CRP,AUS,167
CRP,BNA,857
CRP,BRO,128
CRP,BWI,1432
CRP,DAL,352
CRP,DFW,354
CRP,ELP,601
CRP,GSP,1027
CRP,HOU,187
CRP,HRL,107
CRP,IAH,201
CRP,ICT,681
CRP,IFP,1126
CRP,LBB,480
CRP,LRD,121
CRP,MAF,403
CRP,MCO,989
CRP,MEM,669
CRP,MFE,119
CRP,MSY,465
CRP,OKC,525
CRP,PHX,947
CRP,SAT,135
CRP,SDF,989
CRW,ATL,363
CRW,AVL,209
CRW,AVP,373
CRW,BKW,48
CRW,BUF,349
CRW,BWI,272
CRW,CAK,176
CRW,CHA,305
CRW,CKB,97
CRW,CLE,210
CRW,CLT,221
CRW,CMH,132
CRW,CVG,173
CRW,DCA,249
CRW,DEN,1241
CRW,DTW,281
CRW,GSO,181
CRW,HTS,52
CRW,IAD,227
CRW,IAH,975
CRW,ICT,865
CRW,LEX,166
CRW,LGA,444
CRW,MCO,685
CRW,MDW,402
CRW,MHT,619
CRW,MIA,870
CRW,MYR,356
CRW,ORD,417
CRW,PHL,357
CRW,PIT,163
CRW,PKB,68
CRW,PWM,692
CRW,RIC,241
CRW,ROA,114
CRW,SDF,226
CRW,TPA,719
CRW,TRI,138
CRW,TYS,221
CSG,ATL,83
CSG,BHM,128
CSG,DFW,705
CSG,FAY,388
CSG,MCO,355
CSG,MGM,86
CSG,SAV,220
CSG,TPA,344
CSG,VLD,155
CVG,ABE,503
CVG,ALB,623
CVG,ATL,373
CVG,AUS,958
CVG,BDL,661
CVG,BHM,396
CVG,BNA,230
CVG,BOS,752
CVG,BTV,702
CVG,BWI,430
CVG,BZN,1424
CVG,CAK,214
CVG,CLE,221
CVG,CLT,335
CVG,CMH,115
CVG,CRW,173
CVG,DAY,64
CVG,DCA,411
CVG,DEN,1069
CVG,DFW,812
CVG,DSM,505
CVG,DTW,229
CVG,EVV,170
CVG,EWR,569
CVG,EYW,1013
CVG,FLL,932
CVG,FWA,136
CVG,GRB,416
CVG,GRR,268
CVG,GSO,330
CVG,GSP,317
CVG,HDN,1201
CVG,HSV,326
CVG,HTS,123
CVG,IAD,388
CVG,IAH,871
CVG,ILM,500
CVG,IND,99
CVG,JAX,613
CVG,JFK,589
CVG,LAN,257
CVG,LAS,1678
CVG,LAX,1900
CVG,LEX,70
CVG,LGA,585
CVG,MCI,539
CVG,MCO,757
CVG,MDT,429
CVG,MDW,249
CVG,MEM,403
CVG,MFE,1186
CVG,MIA,948
CVG,MKE,318
CVG,MSN,373
